ID,LogP,embed_pca_7,embed_pca_2,embed_pca_1,FP_650,embed_pca_12,embed_pca_6,embed_pca_5,FP_659,embed_pca_4,FP_561,FP_942,FP_366,embed_pca_65,FP_875,embed_pca_0,FP_356,embed_pca_8,embed_pca_68,FP_726,FP_171,embed_pca_10,embed_pca_56,embed_pca_37,embed_pca_54,FP_626,embed_pca_3,FP_222,embed_pca_123,embed_pca_14,embed_pca_42,embed_pca_97,embed_pca_18,embed_pca_66,embed_pca_29,embed_pca_55,embed_pca_102,embed_pca_13,embed_pca_79,embed_pca_113,embed_pca_19,embed_pca_16,embed_pca_77,embed_pca_87,embed_pca_86,embed_pca_59,embed_pca_62,embed_pca_63,embed_pca_80,embed_pca_27,FP_820,embed_pca_21,embed_pca_25,embed_pca_124,embed_pca_23,embed_pca_58,embed_pca_78,embed_pca_104,embed_pca_84,embed_pca_51,embed_pca_69,embed_pca_93,FP_463,embed_pca_100,embed_pca_57,FP_1019,embed_pca_32,embed_pca_110,embed_pca_41,embed_pca_81,embed_pca_9,embed_pca_90,embed_pca_35,embed_pca_125,embed_pca_108,embed_pca_11,FP_550,FP_577,embed_pca_26,embed_pca_88,embed_pca_28,embed_pca_89,embed_pca_24,FP_786,embed_pca_53,embed_pca_83,embed_pca_116,embed_pca_52,embed_pca_91,embed_pca_50,embed_pca_107,embed_pca_31,embed_pca_72,embed_pca_47,embed_pca_120,embed_pca_73,embed_pca_15,embed_pca_49,embed_pca_64,embed_pca_121,embed_pca_82,embed_pca_98,embed_pca_95,FP_389,embed_pca_117,embed_pca_92,embed_pca_109,FP_541,embed_pca_112,embed_pca_17,embed_pca_96,embed_pca_30,embed_pca_94,embed_pca_85,embed_pca_76,embed_pca_33,embed_pca_70,embed_pca_67,embed_pca_75,embed_pca_36,FP_1011,embed_pca_119,embed_pca_99,embed_pca_39,embed_pca_105,embed_pca_60,embed_pca_38,FP_853,embed_pca_74,embed_pca_61,embed_pca_103,embed_pca_22,embed_pca_44,embed_pca_20,embed_pca_118,embed_pca_127,embed_pca_114,embed_pca_122,embed_pca_115,FP_715,embed_pca_40,embed_pca_48,embed_pca_126,FP_735,embed_pca_43,embed_pca_101,FP_151,FP_842,embed_pca_71,FP_114,embed_pca_106
170,4.01,0.04029946952372654,0.5596190323563641,0.2989234316303332,-1.0,-0.15927318204590138,0.25735771294098964,0.11225030292224548,0.6931471805599453,-0.11931476506018256,0.6931471805599453,0.0,0.6931471805599453,-1.0545181584732117,1.0,-0.42181685250280065,0.0,0.045054572279162576,0.27498110439525036,0.0,0.0,-1.267210415373343,-0.15563518392338266,-0.6682970580685464,0.29832810444350855,0.0,-0.7621646675441395,0.0,-0.9569389838404226,-0.3043910541404895,0.11298285531735511,0.019961766964679852,-0.12594547676938825,0.6846940271751035,1.8303766673196047,-1.2306715509432113,-1.2359970131727596,0.36827004359846394,-0.04370533458720711,-0.16871999471299504,-0.009058224723449566,-0.4446691312649635,1.6663936502334928,0.40292761805906435,1.0369571645048732,-0.37865077284858545,-0.1795637413838196,-0.06631342493078853,-1.209855597753864,0.8325968428849709,0.0,0.13418866138404392,1.6434178175386045,0.644556150029705,-0.16607716744712928,1.1343795040454072,0.16599024103367263,-0.18647771800788124,-0.4405974849261818,0.4968274179322721,0.9817785518645491,1.0284536141058913,0.0,0.5047853871810036,0.39733735165291895,0.0,-0.4053792562380406,-1.8207443874791136,0.8058657238447466,0.9102255541116465,-0.4041382625227476,-0.31932347993437854,-0.044201729421042404,-0.3924532211347978,-0.43654945345837504,1.4638728994954542,0.0,0.0,-0.6554172991971554,-0.9152094291912071,-0.3577561256589985,-0.4599828325734504,1.3756206005670746,0.0,-0.40792350466822097,-0.9221622739621993,0.0902354416342081,-1.2710499131130553,-0.5241587501595341,-0.0009565517779875036,0.32805124703823363,1.256486657508902,0.11633929523778201,-0.49412335562046894,0.9228314897524389,-0.30337916071300713,-1.9578658116651657,1.005481509935069,0.0,0.10011366934917869,-0.9474228581085061,0.15872991710945394,-0.013297341754585452,0.0,-0.19133866181435807,-0.5056176068939383,0.08976185860244572,0.0,-0.3441679455711065,0.9977604604196808,0.5828786397868734,0.8688104564235146,-0.49695551940601096,-0.895063077309033,0.516809395864707,-0.4318980469749881,1.0815903197800245,0.038679910170493464,0.08192177909211246,0.4013270608882176,0.0,1.2325312762108929,-0.01646667745347879,-1.1749465306020412,1.2140142133477478,-0.29218607523534207,-0.6959963441679329,0.0,-0.2003807077304509,0.6135504674321899,0.0918872649439595,0.7456459987672247,-0.09995851709908818,1.2801352439992952,-0.37636315520552727,0.6638678976649848,0.13709051526634927,-1.4921883931276592,1.2648141212343793,0.0,0.3751360084838391,-0.4577682147913366,-0.7579790918950898,0.0,0.41661003924237033,-1.0897171869434485,0.0,0.6931471805599453,1.4195804917094421,0.0,0.2309560073744548
171,2.961,0.8733702832896251,-0.3038029801467524,-0.7250013881702401,0.0,-1.290667612410645,0.46388190818965247,-0.03543985048415982,0.6931471805599453,0.31019171711297006,0.6931471805599453,0.0,0.0,0.7300111730587927,1.0,-0.42181685250280065,0.0,-1.4233364919460427,0.0835773865464347,0.0,0.0,0.7684262738796537,-0.13202883859026313,0.6601578590098227,-0.5665259537273104,0.0,0.3152578584280961,0.0,-0.22805044991366108,-0.355117533268642,0.047900423191988936,-0.3663633815200944,-0.3343572651101293,-0.8358999529867777,0.4755497407938449,0.40780364041488265,0.23611971488643016,0.04781635524157389,0.43819682758530276,0.18515608928908164,-0.3172122636612392,0.2682085884522391,0.6582998282501187,-0.42917553949520953,0.15236691625710944,0.7971760682744845,0.5268083397562509,-0.09809432535752187,0.28030070929441375,-0.15169807077134626,0.0,0.2956223890652705,0.2500352948970608,0.46048538401798367,-0.06299955502987802,1.1946557757901626,0.5443833177675547,-0.3374876608419735,0.43200183575750767,0.7946335726246498,-0.21011336930048824,0.8052175693060594,0.0,0.860622451045661,-0.18983443720686977,0.0,-0.2740033271313177,-0.10929727349986434,0.11669302400401242,-0.29686189782956585,-0.6921088736767955,0.08578882312875956,1.0041199843444337,-0.1051238713217883,0.25513055833972414,-1.1615608194634448,0.0,0.0,0.09470893712832552,0.254118761185913,0.4881608496839849,-0.0791971126013067,0.4821184920375144,0.6931471805599453,0.5185806707311004,-0.3164881771933532,0.46666606941771743,0.1530920922532206,-0.2894311795006837,0.09677713915511284,0.4393254319793987,0.004470701374035828,-0.10619459765696042,-0.3486778503657401,-0.32705954236312396,0.21196933541181845,-0.3899828617047647,-0.122874889700551,0.0,0.5181336803624161,-0.6264130534285851,0.6372468689582037,0.37989772588948884,0.0,-0.3165603650022317,0.29072509068833435,-0.26298961075415733,0.0,0.045335077532796274,0.5726399201965744,0.1103248647512761,-0.2885640616567306,0.20587898319866352,0.09380585385112818,0.4020370035799402,0.4025938394190914,-0.018373718885270875,0.37029769844733706,-0.18332816405557753,0.08712630628074723,0.0,-0.1283289888742116,-0.1577041787708501,0.20837104964591743,-0.3664072941210782,-0.02914903172624987,-0.10920201114001908,0.0,0.5847587564151226,0.2774092602517659,-0.01388169173947001,0.056661402485602565,0.14868143557288002,-0.02257498791339409,-0.1416687386449258,-0.05801563963744024,1.1717695396353602,-0.14082514852666914,-0.2969141696326388,0.0,0.2821838470794822,-0.07193447413292094,-0.9563132298961079,0.0,0.5775970911658648,0.08721160480440997,0.0,0.0,-0.4265117537813211,0.0,-0.07828833649531726
172,1.136,-0.02580899816792427,1.4115908185767228,0.8030162972621723,-1.0,0.6143277428564368,-0.07938145101314927,1.1171318165920496,0.0,-0.3933176109143789,0.0,0.0,0.0,1.0612814793171148,0.0,0.5805805091498408,0.0,0.3232993904911783,0.5731736203031116,0.0,0.0,0.46833402711995276,0.994161824253547,-0.057994228400779176,-0.9903251677802496,0.0,-0.8795436927913545,0.0,-0.07856288772779788,-1.665425298853538,-0.34944798320075027,0.42461616044231076,-0.13179686343820488,-0.36906563700584566,1.1546375667747404,-0.5108619524080016,0.09360270277765667,-1.2778233967289505,0.4586455570986655,0.24411141726618085,-1.3935632668120976,-0.11958803980516128,0.12198602285365982,-0.12823381787625662,-0.39558487450248325,-0.5029108989567939,-0.25939428469472076,0.06176634238845781,0.1091140682424759,0.7895909835106852,0.0,-1.2270721150711723,1.167497194980671,0.018122099533287837,-0.19817860684420707,-0.14925687203372293,-0.35607629171519334,-0.12268252854297146,1.092575904711595,-0.5575276520554455,0.316479993590232,-0.5819844955072185,0.0,-0.022303919728464613,-0.7455023335669398,0.0,0.84951216051321,-0.42081252457843643,-0.547686900808157,0.8435976618727434,0.4793695196140542,0.09003109085910962,0.790886652676461,-0.35534940928482733,-0.5809296362213658,0.44654312216315245,0.0,0.0,-0.21723055825511475,0.23418748003326653,0.6926345343317867,-0.48982641432305535,0.7042480112667292,0.0,-0.047005194567717117,0.680329444509294,0.07348605251536322,1.1275547539907989,-0.20474654813806376,-1.654414078301732,0.3639702622893138,-1.0236865450728327,0.41752903133568664,-0.654012079342191,0.5361250251460296,-1.4602302412567936,-2.964391804005106,-0.32667671434458334,0.0,0.7008862976580236,-0.28148546178140255,0.449340029161921,0.018314077070474378,0.0,1.0929512772963512,0.6729504490818375,0.4083631326394922,0.0,-0.32061162933682263,1.6872104027926225,-0.13678147490306627,-0.3908291068365573,-0.9110170446580101,0.3647092313031813,-0.8881803097488941,0.04088487527467488,0.2697539458533842,-1.1555162107030899,-0.32612785627588864,0.07458527756239275,0.0,-0.6556955780874267,0.36640072841107435,-2.0335423004267374,0.23749966077713217,-0.8266205334065405,-0.5500286253734886,0.0,-0.7066859690783632,-1.3880251604519689,0.2165832000047349,0.08139338119599665,-0.990908976862106,0.6604294135085098,0.6679206141069473,0.20495918325950227,0.3482226970082495,0.0709813663606744,0.2560988882392312,0.0,-0.6396100409326657,-0.19721022388400347,-0.15426778035734634,0.0,-0.4626075997002928,0.5344129601178356,0.0,0.0,1.331202656841258,0.0,-0.5631477628088354
173,2.73,-0.3217322358877286,-0.668954273695348,-0.4775033188322419,0.0,-0.2663328385842121,-0.3009476617551006,0.38068291117860453,0.6931471805599453,0.5544000246874694,0.6931471805599453,0.0,0.0,0.19662202444591315,0.0,-0.42181685250280065,0.0,0.5157337599440869,0.47546810530589684,0.0,0.0,0.07962300049730162,0.5468926801071713,0.3339160012230975,-0.3583814404755551,0.0,-0.47678295935385656,0.0,0.003011281084144414,-0.3532107716718715,0.4283025921702197,0.12676156423898444,-0.45235569973258943,0.4525782574992977,-0.8701362942988476,-0.3609869046400836,-0.14106705291490151,-0.19779029025067663,0.8040700478312497,0.9796712437558758,0.1226173572548464,-0.06201263300910746,-0.11451295750998496,-0.7237995556243021,0.16584224130449352,1.0589267742680124,0.48972325974066505,-0.04813982592428307,-1.0791605640732713,-0.6286648723724435,0.0,0.056698652240485634,0.2647894705003644,-0.1827901840913341,-0.35416736783253655,0.0026886630587865225,0.39406185872508265,-0.35195380965426265,0.18566328943263344,-0.7024006627593198,0.15965934803264306,-0.433546020542014,0.0,-0.3204307799253284,0.385220226211652,0.0,0.11005407320210159,0.4384990793565522,-0.075961268447811,0.5460224928269409,0.5317960599926118,-0.10605616121044222,1.507733916809767,0.6613892267675283,1.0221464160971174,0.10688820898810801,0.0,0.0,0.22783802017442167,0.5858627053836757,0.22713666789834566,0.8028551547515593,0.33311676059559836,0.0,-0.10535873372403977,-0.052166452578786215,0.36619969145160475,-0.5025573183979016,0.4629562733291342,1.1583882197448794,0.3127178726687255,0.45508333187619804,0.09928697979351432,1.3079720199369298,-0.20453504859542662,-0.12599633112621228,-0.28813173036176504,-0.6696847090950014,0.0,0.08855854223578491,-0.17861744202569493,0.11949690055121671,-0.5945202077097677,0.0,0.17449076635158095,0.10178202847309072,-0.048167745797086915,0.0,0.4395955360465985,0.23697568805381344,0.22120282977603956,-0.4289219490475123,-0.15852915681963678,0.01853090375163965,-0.004095899356708693,0.17618609199948576,0.4498487945161057,-0.29783674104807406,0.04072085385041344,-0.5578484591733741,0.0,0.39692693382813077,-0.48845013005921323,-0.022320887154882414,0.03726810282921391,-0.7779229743300301,0.022140769299943033,0.0,-0.06308012834173735,-0.2957692098673114,0.15605872014951608,0.3889727844518844,-0.3014023837117078,0.1305978046439106,-0.08162090051234862,-0.47044211454049867,0.7088527954183015,0.6121278187561143,-0.8607776038271855,0.0,0.02743078426534929,0.13247719757145535,-0.5448042735463727,0.0,-0.9028068624476803,-0.620454582189844,0.0,0.0,-0.007406115602582901,0.0,0.1862934539120223
174,2.713,1.3274323851761205,0.5937377002594216,0.4053092846165874,-1.0,-0.23343092861065956,-0.6713910647446057,-0.7474398591165887,0.0,-0.8744263250118979,0.0,0.0,0.0,-0.324346740639407,0.0,-0.04176446580406209,0.0,-0.9752079520542201,-0.56970500257446,-1.0,0.0,0.39285297535946007,0.7283974620731088,0.4260663389407305,-0.29246675203971945,0.0,-0.4947069540864004,0.0,-0.1453100476699369,0.5238746609818772,-1.2018410279781642,-1.3706845174105446,-0.24155006668727524,-0.4121281151280252,-2.204574891728893,-0.3603697820453471,0.21346009399342594,0.9814266801407697,-0.735340636684209,-0.2183532813149578,0.5106897344790017,0.44974570364339256,-0.6716480130419977,-0.18056670810862172,0.44017092234038796,-0.23392953956671364,-0.28146001219914885,-0.19571335589185712,0.47070111111657364,0.29221944967259667,0.0,0.23375951550598262,0.97624602907875,-0.13987410687438143,-0.1987651873895544,-0.40584052617240673,0.08909725980220579,0.13415281582223712,-0.23236220943939617,0.48591176501574895,0.04028144545796958,0.04483262440523092,0.0,-0.5396001318152186,0.1130763933237933,0.0,0.3870709504488098,0.17039300686959888,0.2671244114198132,0.035122878392865896,-0.04301072116539881,0.07119038806002619,0.5585401837675363,0.05430251029414963,0.045453361118226863,-0.8178962099904293,0.0,0.0,0.8199032759442597,-0.016079797844209615,-0.3877574720745602,-0.10816944054178912,0.2788563354445889,0.0,-0.46865670064634424,-0.6258617808286724,0.09788391207631751,-0.015061880115722077,-0.6766552824843263,-1.268166928902683,0.6609557594448785,0.31656137079129393,-0.8798144008237815,-0.6843099351670434,-0.286848289161716,0.2898510689511223,-0.8652178106272724,0.1941748085996617,0.0,-0.4191862359738449,0.26043438820221004,-0.004266236930478768,-0.7310175527030893,0.0,-0.21006523139170055,-0.8243080385475811,-0.09849225626573567,0.0,-0.10612245884143938,-0.34104080559353384,-0.8653822480186002,-0.4875136198634566,0.1615132672978499,-0.24016431625042395,-0.18614636002613383,-1.1264394436306604,-0.3260316567688985,0.8868941269039442,-0.9055845225562912,0.5531124965526378,0.0,0.18645709059858456,0.03172974776023377,-0.04484044703331989,-0.14838288688817586,-0.899876031918335,-0.2661909753035426,0.0,0.4431646903501106,-0.47020152846429225,0.5520838666203949,0.7703945846667926,1.4522544893549343,0.25523655902235376,-0.24440389269405827,0.4017504333057342,-1.2581276521174845,0.49127396104490184,0.021815870935058004,0.0,0.6777158184354002,0.6992148347207535,-0.6329961274971339,0.0,0.9343590458215203,0.5408342999155938,0.0,0.0,-0.38529005621504053,0.0,-0.3082498944937564
175,2.832,-0.5803759304909238,-0.2579891828709627,0.8633376832205274,0.0,0.15950206427767502,-0.38408241944362825,0.5032921545662997,0.0,0.3583047088920995,0.0,0.0,0.0,0.04260652848108443,0.0,0.19714703609043055,0.0,-0.050993139174603574,0.4762004028212907,0.0,0.0,-0.366355418422613,0.009739449823237406,-0.3078231245386155,0.06582736585854605,0.0,-0.7114913242015767,0.0,0.18536319467013807,0.41424178873339124,0.005579903940597957,0.6282684626523294,-0.2599661834942538,0.01954796730148309,0.5904605374662292,-0.07852370436377357,-0.14671283172395458,0.018864906643381373,0.05837032610959439,0.835664728372831,0.14109987811244623,0.12105056041680481,-0.462848568298832,-0.046098763544624936,-0.5622965294940326,0.018740029087966358,0.046508348355647364,-0.25744864318835414,-0.023406779188291482,-0.24340599933105625,0.0,-0.20218092075663152,-0.21782207013355914,-0.9726190182191229,0.03211648881087029,0.06183527885639622,0.7206868085187725,-0.36722217219656195,0.37455551852596836,0.07272778734967504,0.29697468913954156,-0.10671075929237617,0.0,0.003741400197702511,0.04151901690856607,0.0,0.27401155046509723,0.8038708814500507,0.09330990069968989,-0.5690999844793933,-0.39995399106542184,-0.12181890669698898,-0.044201729421042404,-0.885677170038652,0.48650224411442233,0.45859794716761776,0.0,0.0,-0.3168161948832164,0.26107168849149087,0.0927905717982781,-0.6393547824287249,-0.08066525829321511,0.0,-0.011288576804925742,0.09736936855815638,0.31644986247474766,0.3042025239399533,-0.005998394657468464,0.07180588544719428,-0.4922029592850504,0.24202900090413784,0.06746635268173269,-0.11765776577639188,0.3552471176317462,-0.6065226072183946,0.4368457339867746,0.10871840683643824,0.8377374524779501,0.04839852758292973,-0.3571482007777062,0.21824229303966997,-0.028781368635282464,1.0,-0.5360370550143739,0.5949101376696861,0.38120098448566636,0.0,0.2465516703668645,-0.13869219110881423,-0.2763577387033113,0.0026715791857392568,0.6879640547509341,-0.09994819288449536,-0.004228321771378099,0.494200212405558,-0.267995321224184,-0.008403510706961803,0.2673858204117157,-0.04438070580227755,0.0,0.17913881195247394,0.1279576267654467,-0.5155270081934211,0.7496344056888369,0.5727571370833663,0.0394912825681855,0.0,-0.03807976504612255,0.16587250653159358,0.09603330753329664,-0.48980547958023285,0.11913848168374573,0.5729835683727121,-0.5903738322701957,0.03306773658472778,0.6612680317356044,0.20413071701524543,-0.419780284346172,0.0,-0.16996653519390598,-0.09361845511353978,-0.21742206224127286,0.0,0.2687407630756026,-0.31329407563852796,0.0,0.0,-0.2980876099220901,0.0,-0.16295708974020306
176,2.125,0.4295719274441029,1.219220954620425,-2.633149433554765,0.0,0.3465428375648563,-2.0438896028392697,-1.5901152431972387,0.0,0.11620698689196159,0.0,0.0,0.0,-0.8201292852433576,0.0,1.1793538282420908,0.0,-0.350122152787773,0.9383467667887735,-1.0,0.0,-0.3916629285280965,0.7037311013216313,-2.730349912368111,-0.35004020663166385,0.0,0.1655893428298675,0.0,-2.3974518485179006,1.2615700931530491,2.8983362878844128,-0.5604642343461897,0.7571912488758484,-0.38003944119848376,0.9014403097050516,0.5283615798641856,1.4040046188056985,-0.6768787939305873,-1.5661521604208364,1.2811690527189996,1.2259198227730121,-0.7048190194530344,0.013657771940735372,-1.237347546587546,-1.9534076551551027,1.6418181748822542,1.3012845170707334,1.0767467273470526,-0.2580543870587393,0.08896765207754144,0.0,0.8270083376252352,-0.22885184358720542,1.8050694548545456,1.0770567290480373,-0.7846364366549893,0.9351048114258999,0.5041627657728031,-1.2285628772639754,0.5559403349931669,0.9178476091405239,0.25769023012117753,0.0,-1.3535197448800178,0.26137929209372096,0.6931471805599453,-0.6100442578411734,1.16259974314793,1.1719138867980599,0.190194613101607,-0.6793064409864582,0.36409080430613494,-0.044201729421042404,-1.5033216856099918,2.9095676996529676,0.771494830997229,0.0,0.0,-2.0273433875825617,0.03683356117459022,-1.2880419901603375,0.725564320869827,1.2783413325626107,0.0,1.2608580179624354,0.7121400467908943,0.7752050053489158,0.4535189588826953,0.1810392798829941,0.2655890026253327,2.622139567180886,-0.6430653209266524,1.4851904397447426,-1.003524430319523,3.719609915098968,-0.9346164739829161,-1.8009224726791118,0.16439443327919143,0.0,-1.6504581838357304,0.07024665204303293,-0.06382645401627272,1.1249868217319121,0.0,-1.118926509554198,-0.4855744267923827,-0.3099251416252498,0.0,-1.2049910550944494,-1.37946847586481,0.27455422753767406,0.23639885939989008,-0.5600223496262082,2.535078774573928,-1.0319213518389618,-2.05584065660658,0.7536105417623424,0.9767260818268211,-1.0011762403609104,0.5515982476807283,0.0,0.6787018910956887,0.4050027592688208,-2.1419057187457042,2.009783534236975,0.26262267044791343,-0.48764836358914604,0.0,2.079428643074539,-1.9068619241030893,1.0153681239773933,-0.4228913618313467,1.1020247759322985,-0.39090494627413713,-0.6668933084866935,1.3885644470679896,2.245778486649377,-1.8893403641995214,-1.4830493288095035,0.0,0.7362862525176377,0.11622962398331897,1.1897920889035236,0.0,-1.5064420380513261,-0.13202625532869103,0.0,0.0,-1.0248311447478513,0.6931471805599453,1.6235489302605441
177,2.701,0.13734618511969982,-0.3196158986834701,0.13710675520101595,-1.0,-0.040851702086038374,0.20305660859011623,-0.48053684125202145,0.0,0.09648574107765963,0.0,0.0,0.0,-0.17650330074904183,0.0,0.36217519031532736,0.0,-0.7833246713221588,-0.8784611081820798,-1.0,0.0,0.457223568192793,-0.8846114743336548,-0.4312442293005822,0.435098806307347,0.0,-0.591809897190513,0.0,-0.4086642681723035,0.264382755008426,-0.17354858230264836,0.8672625547383432,-0.5508061508891872,-0.3340169441815227,1.2578151543497906,0.2903317831626462,-0.30614422056295526,-0.3548559347855825,-0.6834847644278005,-0.36418322269851633,-0.36497591583451044,0.3490824937816066,-0.7785564486572966,-0.5351210262008587,-0.07161715679354327,-0.721670341963612,0.37176404426642873,0.6957371113040788,-0.511002650381613,0.05916647266581561,0.0,-0.054343595309439385,-1.389573792183617,-0.21998815983991743,-0.7865483359534818,-0.3942975827383288,0.0751386405226911,-0.18303368845625945,0.3396093686684182,0.44706876654716515,0.022216503880450128,-0.3310382485722281,0.0,-0.2518935927166489,-0.12605169856021692,0.0,-1.8444492638216106,0.2619364937236708,-0.2337018908834704,0.19112419608616787,0.6328224491271481,-0.08934142084882618,1.3835623262956844,0.018171007033429547,-0.5860829525890203,0.5974384331619597,0.0,0.0,0.9252197571584472,0.4208789342041664,2.5149327092439395,1.1016550912473155,0.29408210440114085,0.0,0.5501030189295171,1.198974945457861,0.1890577288197092,-0.3787188052594864,-0.8257515730912915,-1.5370155702095991,0.15343551655900173,0.2367141098385586,1.1893867481862395,-1.5960897045867795,0.07217855559379549,-0.5028562827617229,0.026504664927364557,1.636653701932256,2.1339214043515184,-0.6762309165916949,0.04724698183692996,0.5237320762162551,0.3329080761247339,0.0,-0.4829723843931335,-0.009432086363015266,-0.09290915701535263,0.0,0.23019910811409175,-0.0766630306983753,0.5334050077147344,-0.6423114399844043,-0.43699086666826376,-0.33651009580968855,-1.530371012217904,0.41315526302968997,-0.15520583185888573,-0.2863035272044583,-0.028448993495007766,-0.7996373336077601,0.0,-0.6829236503727237,-0.11332162448592964,-0.05936564126145491,-0.9890339333104594,-0.14777812763341466,-0.20597973371620704,0.0,-0.14357403933340782,0.5320815936734357,0.784749101401673,-0.17498372191164174,0.7964118192444686,-0.8131575004152451,-0.5818231907283019,-1.4547035902936476,0.7649258684609316,0.5070837727314849,-0.9597101642412229,0.0,-0.02562927528311912,-0.18617494190792935,-0.11249340994811885,0.0,1.1472168895755388,-0.32516525028322224,0.0,0.0,-0.7627569982062292,0.0,0.04680903306155001
178,3.936,-0.1353591709405905,-0.11322188340294237,0.8045617226426098,0.0,0.15248565599605574,0.26966812665469264,-0.390721619749868,0.0,0.22540322848488514,0.0,0.0,0.0,-0.7917432954357694,0.0,-0.0742550985565564,0.0,0.2300648518212701,1.6437052997099677,0.0,0.0,-0.33992198658862727,-1.3943990297365259,1.7335721763321588,0.5225088384949113,0.0,0.10764417358081765,0.0,-1.4092755621370225,-1.5219867452653828,0.3992554481652371,0.10678628560521382,1.0680284867270748,0.0906671108451614,0.39097561427849836,0.014059029396571299,0.0349650034619543,-0.9605603572031037,0.14398709664192114,-0.8988805681575662,1.0347775187520758,0.3231964016935985,1.8462847121309138,-0.22854652888208504,0.036609048940219956,-0.4626440006674775,-0.5320294875630244,-0.5023328660397146,0.13307176199815984,0.5803623736616339,0.0,-0.828394495072388,1.3854703378864708,0.31817022701620296,2.3933278579005526,0.3722550965217618,-0.26707607435106745,-0.15694464487098966,-0.5410620022547663,-0.4026363269409273,-0.03569731754355546,0.6279669479380827,0.0,0.31688398368171616,-0.21495643366744221,0.0,-0.2696578119956909,0.7641670996649034,-0.9162962388871854,0.33481645692410356,-0.786397844924096,-0.19795130218337867,-0.044201729421042404,0.37067309396205517,-1.1041449591971915,0.26768695255221825,0.0,0.0,-0.3459778632586054,1.1733925134914198,-1.2023744798613984,-0.7936480952467835,1.8465908418398858,0.0,-0.9604158991547517,-0.05666013407405449,0.3947295459011154,0.627665438947845,0.08922345058404291,-2.1223082375713243,0.7292011722412854,-0.07700576976655141,-0.14536130818241433,1.147988512442587,0.013620610511073392,-0.16264140857701262,-2.6362511748394493,0.8685059432226587,1.5764977440157888,0.7945603596573063,0.9468541019446804,-0.33468629109410813,2.569090327404736,1.0,-0.12517318385654588,0.33141815995717777,0.19728808270235892,0.0,-0.23976048558842056,0.41666609751053596,1.0154123055301978,-0.9916113035014589,-1.0987439187612902,-0.4073123135329035,-1.1305714989533064,-0.48106605604874464,-0.9625952128653453,-0.5138379301875604,0.3395594452838612,-1.551066451079107,0.0,1.189603663025775,1.057314205885446,-1.249970570913154,1.322727662011238,-0.5606328532851396,-0.8156120069449084,0.0,1.2060568071272968,-0.6247168522374922,0.45149795328836195,-0.20187760530474305,0.4694807140342798,0.42564905438612816,-0.34545151549363806,-1.363472956546443,0.9440462840557976,-0.019749437569919377,-0.4854419181882029,0.0,-0.6295770044614061,-0.9723444163754073,0.7122943167315378,0.0,-0.36701136657069033,-1.7402493249179447,0.0,0.0,-0.1561498392474935,0.0,0.7900374404587586
179,3.675,0.655095401725314,-0.1515369086793505,0.20710448302329526,-1.0,0.15427660746313723,0.09497110916536176,-0.587164559557733,0.0,0.397933605421226,0.0,0.0,0.0,0.49178352525100355,0.0,0.04879963053742843,0.0,-0.3880547226900084,0.2213460269832783,0.0,0.0,0.9745109305812271,-0.10237826386049062,0.38547630970392477,0.5760076865909375,0.0,-0.5556926475362125,0.0,0.14965969795639777,0.11473102183272288,0.2509316570124833,-0.28398165196454106,-0.6484879457100344,0.38956339586524086,-1.9742898238643156,-0.12626632149551814,-0.13750470660453948,-0.04419947022543841,0.08825048926601645,0.06353799525868169,0.1465948214135404,0.5163976430983018,-0.4732764874337349,-0.2924860109260861,0.029715118742920953,-0.0020560636107837533,-0.1181530451418017,-0.21739253344559373,-0.4965909471063635,0.8806114582899738,0.0,-0.29255842474176114,1.0725296068977868,-0.5078632099186371,-0.3347046997641036,-0.5840660657917224,-0.4435865799169242,0.4437735664615199,-0.7085180211698968,-0.2748125119801594,0.6435117064293446,0.4054167992307052,0.0,0.09370773270835062,0.42492929571323307,0.6931471805599453,-0.17664288118191684,0.8389175487241569,-0.47329306571888763,1.04424562965502,1.2691854200709862,-0.9991361642924877,-0.044201729421042404,0.34635142342511016,0.5902234048725623,-0.035102221545172445,0.0,0.0,-0.028222149863725867,0.015784127680172306,-0.01133424410409779,1.0338802330866954,-0.8013299134781311,0.0,-0.058157695839449894,0.7257847327989195,-0.2952651486173799,-0.8119083767455078,-0.4218895176588151,-0.13303576594670485,0.28107930140491744,-0.06545140065662856,1.0404637029196968,0.5295209071188243,-0.21523964614030872,0.5873920274887785,-0.6588398973167091,-0.09045900842754978,0.7225180210139853,0.9046105640912024,0.6812032809687973,-0.37692498103200517,-0.011269026619240908,0.0,-0.42367103780367316,0.34595641500125773,-0.43868685941986485,0.0,-0.564224521241923,0.4552096601267588,-0.12812553507356042,-0.15216203747350843,0.40972280904345604,-0.5838991590371482,-0.9411507447050215,0.05972116556188695,0.02827247331862294,0.08328055337504434,-0.05520119666902161,0.43186612873310914,0.0,-0.2882143284507682,-0.04791623143026363,-0.2919997037538026,-0.4083466156813474,-1.1402077903354004,0.3740047851856935,0.0,-0.9157528959179966,0.08798868618859486,-0.3761153026459546,0.7001549479261759,-0.0497938376392923,-0.2786464429008505,-0.5702615373765704,0.14573616923680216,-0.18186472764434553,-0.2283979728077306,-0.0987181542878398,0.0,0.7314260474664295,0.2725665139388975,0.07410088570379997,0.0,-0.29115622071676533,-0.2176896183609039,0.0,0.0,-0.5164954129769368,0.0,-0.063964907809969
